C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_135.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_135.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_135.jpg, 0, 1, 0, 4.601501
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_239.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_239.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_239.jpg, 0, 1, 0, 5.99198
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_339.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_339.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_339.jpg, 0, 1, 0, 7.138434
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_451.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_451.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_451.jpg, 0, 1, 0, 8.273753
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_554.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_554.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_554.jpg, 0, 1, 0, 9.398027
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_669.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_669.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_669.jpg, -0.1234299, 1, 0, 10.72922
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_769.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_769.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_769.jpg, -0.3842286, 1, 0, 11.60957
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_879.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_879.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_879.jpg, -0.0965838, 1, 0, 13.02876
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_33_981.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_33_981.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_33_981.jpg, 0, 1, 0, 14.14126
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_085.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_085.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_085.jpg, 0, 1, 0, 15.24633
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_186.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_186.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_186.jpg, -0.0382569, 1, 0, 16.19986
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_295.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_295.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_295.jpg, -0.3333444, 1, 0, 17.33985
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_395.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_395.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_395.jpg, -0.6208659, 1, 0, 18.03138
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_507.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_507.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_507.jpg, -0.3328999, 1, 0, 19.21901
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_621.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_621.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_621.jpg, 0, 1, 0, 20.44296
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_739.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_739.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_739.jpg, 0, 1, 0, 21.65198
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_840.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_840.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_840.jpg, 0, 1, 0, 22.68199
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_34_944.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_34_944.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_34_944.jpg, -0.3130338, 1, 0, 23.59828
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_044.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_044.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_044.jpg, -0.3267699, 1, 0, 24.462
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_149.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_149.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_149.jpg, -0.05000071, 1, 0, 25.42288
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_253.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_253.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_253.jpg, 0, 1, 0, 26.36402
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_368.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_368.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_368.jpg, 0, 1, 0, 27.49229
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_479.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_479.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_479.jpg, -0.3319863, 1, 0, 28.53761
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_581.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_581.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_581.jpg, -0.6406574, 1, 0, 29.22277
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_689.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_689.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_689.jpg, -0.5528069, 1, 0, 29.89168
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_806.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_806.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_806.jpg, -0.2014355, 1, 0, 30.19378
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_35_912.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_35_912.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_35_912.jpg, 0, 1, 0, 30.18661
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_019.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_019.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_019.jpg, 0, 1, 0, 30.19015
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_127.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_127.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_127.jpg, 0, 1, 0, 30.19031
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_237.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_237.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_237.jpg, 0, 1, 0, 30.19031
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_345.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_345.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_345.jpg, 0, 1, 0, 30.19029
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_448.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_448.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_448.jpg, 0, 1, 0, 30.19029
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_569.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_569.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_569.jpg, 0, 1, 0, 30.19029
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_681.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_681.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_681.jpg, 0, 1, 0, 30.19033
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_792.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_792.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_792.jpg, 0, 1, 0, 30.19032
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_36_904.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_36_904.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_36_904.jpg, 0, 1, 0, 30.19034
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_018.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_018.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_018.jpg, 0, 1, 0, 30.19012
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_125.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_125.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_125.jpg, 0, 1, 0, 30.19014
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_232.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_232.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_232.jpg, 0, 1, 0, 30.19066
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_333.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_333.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_333.jpg, 0, 1, 0, 30.19002
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_444.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_444.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_444.jpg, 0, 1, 0, 30.19074
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_548.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_548.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_548.jpg, -0.3139509, 1, 0, 30.16675
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_651.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_651.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_651.jpg, -0.04537646, 1, 0, 30.19046
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_760.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_760.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_760.jpg, 0, 1, 0, 30.1901
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_862.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_862.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_862.jpg, 0, 1, 0, 30.19028
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_37_977.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_37_977.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_37_977.jpg, -0.167112, 1, 0, 30.18355
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_094.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_094.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_094.jpg, -0.4637985, 1, 0, 30.1491
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_202.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_202.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_202.jpg, -0.0868305, 1, 0, 30.19177
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_303.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_303.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_303.jpg, 0, 1, 0, 30.18951
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_411.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_411.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_411.jpg, 0, 1, 0, 30.19021
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_513.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_513.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_513.jpg, 0, 1, 0, 30.1903
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_614.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_614.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_614.jpg, 0, 1, 0, 30.19028
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_719.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_719.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_719.jpg, -0.0528453, 1, 0, 30.18966
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_833.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_833.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_833.jpg, -0.2894772, 1, 0, 30.17185
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_38_949.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_38_949.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_38_949.jpg, 0, 1, 0, 30.1883
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_061.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_061.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_061.jpg, 0, 1, 0, 30.18983
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_169.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_169.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_169.jpg, 0, 1, 0, 30.19034
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_276.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_276.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_276.jpg, 0, 1, 0, 30.1903
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_395.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_395.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_395.jpg, -0.2078409, 1, 0, 30.17983
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_500.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_500.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_500.jpg, -0.1204953, 1, 0, 30.19074
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_619.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_619.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_619.jpg, 0, 1, 0, 30.18989
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_720.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_720.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_720.jpg, 0, 1, 0, 30.19025
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_831.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_831.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_831.jpg, 0, 1, 0, 30.19028
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_39_947.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_39_947.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_39_947.jpg, 0, 1, 0, 30.19027
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_051.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_051.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_051.jpg, 0, 1, 0, 30.19031
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_160.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_160.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_160.jpg, 0, 1, 0, 30.19029
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_276.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_276.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_276.jpg, -0.1816671, 1, 0, 30.18136
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_388.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_388.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_388.jpg, -0.2523018, 1, 0, 30.18563
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_503.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_503.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_503.jpg, 0, 1, 0, 30.18867
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_617.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_617.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_617.jpg, 0, 1, 0, 30.1902
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_727.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_727.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_727.jpg, 0, 1, 0, 30.19011
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_842.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_842.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_842.jpg, 0, 1, 0, 30.19032
C:\Users\QahtaniT\Desktop\Data_2\IMG\center_2019_08_09_18_07_40_958.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\left_2019_08_09_18_07_40_958.jpg, C:\Users\QahtaniT\Desktop\Data_2\IMG\right_2019_08_09_18_07_40_958.jpg, -0.2102178, 1, 0, 30.17856
